word,tag
TIMES,ORG
Jordan,LOC
Marwan,PER
Muasher,PER
Iraq,LOC
Bahrain,LOC
Iraqi,MISC
Japanese,MISC
AL,ORG
RAI,ORG
Abdul-Karim,PER
al-Kabariti,PER
Saudi,MISC
Jordan,LOC
Karak,LOC
Jordan,LOC
Iraqi,MISC
Amman,LOC
AD,ORG
DUSTOUR,ORG
Kabariti,PER
AL,ORG
ASWAQ,ORG
Netanyahu,PER
Weizman,PER
Arafat,PER
JERUSALEM,LOC
Israeli,MISC
Ezer,PER
Weizman,PER
Yasser,PER
Arafat,PER
Benjamin,PER
Netanyahu,PER
Weizman,PER
Netanyahu,PER
Jerusalem,LOC
Israel,LOC
Yedioth,ORG
Ahronoth,ORG
Weizman,PER
Arafat,PER
Israel-PLO,MISC
Aryeh,PER
Shumer,PER
Weizman,PER
Arafat,PER
Palestinian,MISC
Israeli,MISC
Yedioth,ORG
Ahronoth,ORG
Netanyahu,PER
Arafat,PER
Weizman,PER
Palestinian,MISC
Moslem,MISC
Israel,LOC
Weizman,PER
PLO,ORG
Shumer,PER
Israel,LOC
JERUSALEM,LOC
Israeli,MISC
Reuters,ORG
HAARETZ,ORG
Palestinian,MISC
Arafat,PER
Israel,LOC
Palestinians,MISC
Bank,ORG
of,ORG
Israel,ORG
United,LOC
States,LOC
Israel,LOC
Netherlands,LOC
Arafat,PER
Gaza,LOC
Peres,PER
Morocco,LOC
YEDIOTH,ORG
AHRONOTH,ORG
Israeli,MISC
Weizman,PER
Palestinian,MISC
Arafat,PER
Netanyahu,PER
Levy,PER
Egypt,LOC
MAARIV,ORG
Palestinian,ORG
Authority,ORG
East,LOC
Jerusalem,LOC
Syrian,MISC
Lebanon,LOC
Shimon,PER
Peres,PER
Morocco,LOC
JERUSALEM,ORG
POST,ORG
Palestinian,MISC
Erekat,PER
Israel-PLO,MISC
Avraham,PER
Tamir,PER
Kahalani,PER
Lebanese,MISC
TRIPOLI,LOC
Lebanon,LOC
Lebanon,LOC
Israeli,MISC
Arafat,PER
JERUSALEM,LOC
Israeli,MISC
Ezer,PER
Weizman,PER
Yasser,PER
Arafat,PER
Israel,LOC
Yedioth,ORG
Ahronoth,ORG
Benjamin,PER
Netanyahu,PER
Palestinian,MISC
Weizman,PER
Israeli,MISC
Caesarea,LOC
Arafat,PER
Netanyahu,PER
Weizman,PER
Yedioth,ORG
Arafat,PER
Weizman,PER
Netanyahu,PER
Netanyahu,PER
Weizman,PER
Israeli,MISC
Weizman,PER
Israel,LOC
Egypt,LOC
Palestinians,MISC
Labour,ORG
America,LOC
Anne,PER
Murray,PER
NEW,LOC
YORK,LOC
America,LOC
Towers,ORG
Perrin,ORG
Sandra,PER
O'Neal,PER
Towers,ORG
Perrin,ORG
O'Neal,PER
O'Neal,PER
Florida,LOC
TALLAHASSEE,LOC
Fla.,LOC
John,PER
Mills,PER
Jr,PER
Florida,LOC
Glenn,PER
Lawhon,PER
Florida,LOC
Mills,PER
GMT,MISC
Lester,LOC
Lawhon,LOC
Arabic,LOC
Mills,PER
Department,ORG
of,ORG
Corrections,ORG
Eugene,PER
Morris,PER
God,ORG
Allah,PER
Mohammed,PER
God,LOC
Mills,PER
Prison,ORG
Mills,ORG
Yuhanna,PER
Abdullah,PER
Muhammed,PER
Islam,LOC
Mills,PER
Florida,LOC
U.S.,ORG
Supreme,ORG
Court,ORG
Prison,ORG
Mills,PER
Morris,PER
Mills,PER
Florida,ORG
Supreme,ORG
Court,ORG
Circuit,ORG
U.S.,ORG
Court,ORG
of,ORG
Appeals,ORG
Atlanta,LOC
Michael,PER
Frederick,PER
Lester,PER
Lawhon,PER
Lester,PER
Lawhon,PER
Lawhon,LOC
Frederick,PER
New,LOC
York,LOC
NEW,LOC
YORK,LOC
Mana,ORG
USG,LOC
China,LOC
New,ORG
York,ORG
Commodities,ORG
Desk,ORG
Iowa-S,PER
Minn,PER
DES,LOC
MOINES,LOC
Slaughter,PER
USDA,ORG
Select,LOC
Choice,LOC
Select,LOC
Choice,LOC
Carcass,PER
Basis,PER
Slaughter,PER
Select,LOC
Choice,LOC
Select,ORG
Choice,ORG
Choice,ORG
Select,LOC
Choice,LOC
Chicago,LOC
APPLETON,LOC
Wis,LOC
Darrel,PER
Voeks,PER
Outagmie,ORG
County,ORG
Circuit,ORG
Court,ORG
Judge,ORG
Dennis,ORG
Luebke,ORG
Luebke,PER
Voeks,PER
Voeks,PER
Canadian,MISC
CHICAGO,LOC
Dec,ORG
Statistics,ORG
Canadian,ORG
Grain,ORG
Commission,ORG
Curr,ORG
Yr,ORG
Ago,ORG
Curr,ORG
Yr,PER
Ago,PER
Wheat,ORG
Durum,ORG
Oats,ORG
Barley,ORG
Rye,ORG
Flax,ORG
Canola,ORG
Corn,ORG
Curr,LOC
Yr,PER
Ago,PER
Wheat,ORG
Durum,ORG
Oats,ORG
Barley,ORG
Rye,ORG
Canola,ORG
Corn,ORG
Statistics,PER
Canada,PER
U.S.,LOC
Canola,PER
Corn,PER
Year,ORG
Ago,ORG
Chicago,LOC
NEW,LOC
YORK,LOC
NYMEX,ORG
Henry,ORG
Hub,ORG
National,ORG
Weather,ORG
Service,ORG
British,MISC
National,ORG
Weather,ORG
Service,ORG
U.S.,LOC
NWS,ORG
Resistance,PER
Gulf,ORG
Coast,ORG
New,ORG
York,ORG
NYMEX,PER
AECO,LOC
C$,MISC
Canada,LOC
NYMEX,ORG
Permian,ORG
KCBT,LOC
January,PER
West,LOC
Waha,LOC
Southwest,LOC
German,MISC
Swiss,MISC
Nicaraguan,MISC
Venezuela,LOC
CVG,ORG
CARACAS,LOC
Venezuela,LOC
Corporacion,ORG
Venezolana,ORG
de,ORG
Guayana,ORG
CVG,ORG
CVG,ORG
Ramon,PER
Machuca,PER
Sidor,ORG
Radical,ORG
Cause,ORG
Sidor,ORG
CVG,ORG
CVG,ORG
Venalum,ORG
Alucasa,ORG
CVG,ORG
CVG,ORG
Radical,ORG
Cause,ORG
CVG,ORG
Omar,PER
Lugo,PER
Caracas,LOC
Nicaraguan,MISC
MANAGUA,LOC
Nicaragua,LOC
Nicaraguan,MISC
Matagalpa,LOC
Managua,LOC
El,ORG
Nuevo,ORG
Diario,ORG
Matagalpa,LOC
Brazil,LOC
Banespa,ORG
SAO,PER
PAULO,PER
Brazil,LOC
Sao,LOC
Paulo,LOC
Banespa,ORG
O,ORG
Globo,ORG
Central,ORG
Bank,ORG
Banespa,ORG
Banespa,ORG
Sao,LOC
Paulo,LOC
Central,ORG
Bank,ORG
Banespa,ORG
Sao,LOC
Paulo,LOC
Sao,LOC
Paulo,LOC
Mario,PER
Covas,PER
Sao,LOC
Paulo,LOC
Banespa,ORG
O,ORG
Globo,ORG
Sao,LOC
Paulo,LOC
O,ORG
Globo,ORG
Bamerindus,ORG
Bamerindus,ORG
Central,ORG
Bank,ORG
Central,ORG
Bank,ORG
TBC,ORG
O,ORG
Globo,ORG
Bamerindus,ORG
Bamerindus,ORG
Brazil,LOC
Bamerindus,ORG
Central,ORG
Bank,ORG
Fatima,PER
Cristina,PER
Sao,LOC
Paulo,LOC
Czech,LOC
Republic,LOC
Havel,PER
Brazil,LOC
BRASILIA,LOC
Czech,LOC
Republic,LOC
Vaclav,PER
Havel,PER
Brazil,LOC
Brazil,LOC
Havel,PER
Brazilian,MISC
Fernando,PER
Henrique,PER
Cardoso,PER
Brasilia,LOC
Sao,LOC
Paulo,LOC
Rio,LOC
de,LOC
Janeiro,LOC
Brazil,LOC
South,MISC
Korean,MISC
Kim,PER
Young,PER
Sam,PER
German,MISC
Helmut,PER
Kohl,PER
Argentine,MISC
Alejandro,PER
Lanusse,PER
BUENOS,LOC
AIRES,LOC
Alejandro,PER
Lanusse,PER
Argentina,LOC
Lanusse,PER
Juan,PER
Domingo,PER
Peron,PER
Argentina,LOC
Argentina,LOC
Lanusse,PER
Juan,PER
Carlos,PER
Marcelo,PER
Levingston,PER
Argentina,LOC
Lanusse,PER
Peronists,ORG
Hector,PER
Campora,PER
Vicente,PER
Solano,PER
Lima,PER
Lanusse,PER
Peron,PER
Benjamin,PER
Menendez,PER
Lanusse,PER
Argentine,MISC
Lanusse,PER
Buenos,LOC
Aires,LOC
Ileana,PER
Bell,PER
Military,ORG
College,ORG
China,LOC
BEIJING,LOC
China,LOC
Liaoning,LOC
Tiantan,MISC
Dalian,LOC
Dalian,LOC
Tianjin,LOC
Dalian,LOC
Matahari,ORG
JAKARTA,LOC
Indonesian,MISC
PT,ORG
Matahari,ORG
Putra,ORG
Prima,ORG
Matahari,ORG
Hanifah,PER
Komala,PER
Komala,PER
Jakarta,LOC
S.,LOC
Korea,LOC
China-bound,MISC
BEIJING,LOC
Beijing,LOC
Seoul,LOC
South,MISC
Korean,MISC
China,LOC
South,MISC
Korean,MISC
South,MISC
Korean,MISC
Lee,PER
Ki-choo,PER
Chinese,MISC
Tang,PER
Jiaxuan,PER
China,LOC
China,LOC
Hong,LOC
Kong,LOC
HONG,LOC
KONG,LOC
China,LOC
Hong,LOC
Kong,LOC
Hong,LOC
Kong,LOC
New,LOC
Territories,LOC
China,LOC
Jiangsu,LOC
Hong,LOC
Kong,LOC
China,LOC
Hong,LOC
Kong,LOC
British,MISC
Chinese,MISC
Bosnian,MISC
Turkey,LOC
ANKARA,LOC
Bosnian,MISC
Hasan,PER
Muratovic,PER
Ankara,LOC
Turkey,LOC
Yugoslav,MISC
Turkish,MISC
Necmettin,PER
Erbakan,PER
Bosnian,MISC
Bosnians,MISC
Turkey,LOC
Muratovic,PER
Suleyman,PER
Demirel,PER
Tansu,PER
Ciller,PER
Turkish,MISC
U.S.,LOC
Bosnia,LOC
Bosnian,MISC
Serbs,MISC
Turkish,MISC
Bosnia,LOC
Stephenville,LOC
PLO,ORG
Arafat,PER
Netanyahu,PER
JERUSALEM,LOC
PLO,ORG
Palestinian,MISC
Yasser,PER
Arafat,PER
Israeli,MISC
Benjamin,PER
Netanyahu,PER
Egyptian,MISC
Hosni,PER
Mubarak,PER
Israel,LOC
Hebron,LOC
PLO,ORG
Arafat,PER
Netanyahu,PER
Mubarak,PER
PLO,ORG
Reuters,ORG
Israeli,MISC
Arafat,PER
Nabil,PER
Abu,PER
Rdainah,PER
Arafat,PER
Netanyahu,PER
Arafat,PER
Hebron,LOC
Rdainah,PER
Arafat,PER
Cairo,LOC
Mubarak,PER
Arafat,PER
Netanyahu,PER
Washington,LOC
Palestinians,MISC
Israelis,MISC
Israel,LOC
Moslem,MISC
Jerusalem,LOC
Palestine,ORG
Liberation,ORG
Organisation,ORG
PLO,ORG
Israel,LOC
Hebron,LOC
PLO,LOC
Mubarak,PER
Osama,ORG
Israeli,MISC
Palestinian,MISC
Palestinian,ORG
Authority,ORG
Ahmed,PER
Abdel-Rahman,PER
Cairo,LOC
Abdel-Rahman,PER
Jewish,MISC
Jewish,MISC
Turkey,LOC
ANKARA,LOC
Turkey,LOC
Kurdish,MISC
Syria,LOC
Reuters,ORG
Kurdistan,ORG
Workers,ORG
Party,ORG
PKK,ORG
Turkey,LOC
Syria,LOC
PKK,ORG
Kurdish,MISC
Turkey,LOC
Damascus,LOC
PKK,ORG
Turkey,LOC
Iraq,LOC
Kurd,LOC
Turkey,LOC
DIYARBAKIR,LOC
Turkey,LOC
Turkish,MISC
Kesers,ORG
and,ORG
Karabuluts,ORG
Kurdish,MISC
Kurdish,MISC
Kurdistan,ORG
Workers,ORG
Party,ORG
PKK,ORG
Turkish,MISC
PKK,ORG
Kurdish,MISC
Texas,LOC
Okla,LOC
USDA,ORG
AMARILLO,LOC
Panhandle,LOC
Slaughter,PER
USDA,ORG
Date,ORG
Week,ORG
Ago,ORG
Year,ORG
Ago,ORG
Pen,ORG
Select,ORG
Choice,PER
Pen,PER
Select,PER
Kansas,LOC
USDA,ORG
DODGE,LOC
CITY,LOC
USDA,ORG
Select,LOC
Choice,PER
Select,LOC
Choice,PER
Dec,ORG
A,PER
Baa,PER
U.S.,ORG
Municipal,ORG
Desk,ORG
LOS,ORG
ANGELES,ORG
U.S.,LOC
Northeastern,LOC
NYMEX,ORG
ACCESS,LOC
David,PER
Brinkerhoff,PER
Los,ORG
Angeles,ORG
bureau,ORG
U.S.,LOC
WASHINGTON,LOC
United,LOC
States,LOC
Greek,MISC
Palestinian,MISC
State,ORG
Department,ORG
Nicholas,PER
Burns,PER
Mohammed,PER
Rashid,PER
Greece,LOC
Burns,PER
Rashid,PER
Greece,LOC
Clinton,PER
Greek,MISC
Burns,PER
Sofia,LOC
GMT,MISC
Reuters,ORG
Turkish,MISC
Cypriot,MISC
Cyprus,LOC
Istanbul,LOC
Sofia,LOC
Munich,LOC
Arch,ORG
Alberta,LOC
FORT,LOC
WORTH,LOC
Texas,LOC
Arch,ORG
Petroleum,ORG
Inc,ORG
Alberta,LOC
Morinville,LOC
Trax,MISC
et,MISC
al,MISC
Morinville,MISC
10-23,MISC
Leduc,LOC
Reef,LOC
Trax,LOC
Arch,ORG
Trax,ORG
Petroleums,ORG
Ltd,ORG
Cometra,MISC
et,MISC
al,MISC
Morinville,MISC
11-13,MISC
Leduc,LOC
Reef,LOC
Arch,ORG
Arch,ORG
Trax,MISC
et,MISC
al,MISC
Morinville,MISC
2-25,MISC
Leduc,LOC
Reef,LOC
Nordegg,MISC
Apache,MISC
et,MISC
al,MISC
Saunders,MISC
14-28,MISC
Leduc,LOC
Reef,LOC
Arch,ORG
Butte,MISC
Garrington,MISC
4-8,MISC
Leduc,LOC
Reef,LOC
Arch,ORG
U.S.,LOC
Jim,PER
Brumm,PER
U.S.,LOC
Biogen,ORG
Berlex,ORG
Leslie,PER
Gevirtz,PER
BOSTON,LOC
U.S.,ORG
District,ORG
Court,ORG
Biogen,ORG
Inc,ORG
Berlex,ORG
Laboratories,ORG
Schering,ORG
AG,ORG
U.S.,ORG
Food,ORG
and,ORG
Drug,ORG
Administration,ORG
Orphan,MISC
Drug,MISC
law,MISC
Biogen,ORG
Avonex,MISC
Berlex,ORG
Avonex,MISC
Betaseron,MISC
Avonex,MISC
Betaseron,MISC
BioVest,ORG
Research,ORG
",",ORG
Inc,ORG
Eddie,PER
Hedaya,PER
Berlex,ORG
Chiron,ORG
Corp,ORG
Berlex,ORG
Chiron,ORG
Betaseron,MISC
Berlex,ORG
Biogen,ORG
Securities,ORG
and,ORG
Exchange,ORG
Commission,ORG
Avonex,MISC
Avonex,MISC
FDA,ORG
Biogen,ORG
Betaseron,MISC
Ophran,MISC
Drug,MISC
Act,MISC
Avonex,MISC
Betaseron,MISC
FDA,ORG
U.S.,LOC
Mark,PER
Wolf,PER
Biogen,ORG
Michael,PER
Astrue,PER
Robert,PER
Chabora,PER
Berlex,ORG
Biogen,ORG
Berlex,ORG
Massachusetts,LOC
Berlex,ORG
Biogen,ORG
U.S.,ORG
District,ORG
Court,ORG
Newark,LOC
N.J.,LOC
Biogen,ORG
Berlex,ORG
Massachusetts,LOC
Wolf,PER
U.S.,LOC
John,PER
Bissell,PER
Newark,LOC
U.S.,ORG
Treasury,ORG
Fed,ORG
WASHINGTON,LOC
U.S.,ORG
Treasury,ORG
Federal,ORG
Reserve,ORG
Treasury,ORG
Department,ORG
Fed,ORG
COMEX,ORG
NEW,LOC
YORK,LOC
COMEX,ORG
Codelco,ORG
Salvador,LOC
Chile,LOC
LME,ORG
U.K.,LOC
LME,ORG
Labor,MISC
Day,MISC
William,PER
O'Neill,PER
Merrill,ORG
Lynch,ORG
COMEX,ORG
Salvador,LOC
Salvador,LOC
O'Neill,PER
Huw,PER
Jones,PER
New,ORG
York,ORG
Commodities,ORG
U.S.,LOC
CBSA,ORG
NEW,LOC
YORK,LOC
U.S.,LOC
Copper,ORG
and,ORG
Brass,ORG
Servicenter,ORG
Association,ORG
CBSA,ORG
CBSA,ORG
New,ORG
York,ORG
Commodities,ORG
Harleysville,ORG
Group,ORG
HARLEYSVILLE,LOC
Pa,LOC
Chile,LOC
ENAP,ORG
Oriente,ORG
Escravos,ORG
NEW,LOC
YORK,LOC
Chile,LOC
Empresa,ORG
Nacional,ORG
del,ORG
Petroleo,ORG
ENAP,ORG
Oriente,ORG
Escravos,ORG
Ecuadorian,ORG
Oriente,ORG
Nigerian,MISC
Escravos,ORG
Oriente,ORG
Petroecuador,ORG
Escravos,ORG
Dated,MISC
Brent,MISC
ENAP,ORG
Jacqueline,PER
Wong,PER
New,ORG
York,ORG
Energy,ORG
Desk,ORG
Reuters,ORG
LONDON,LOC
Alexander,PER
III,PER
Scotland,LOC
Scotland,LOC
Ghibellines,MISC
Florence,LOC
Florentine,LOC
Guelfs,LOC
Monte,LOC
Aperto,LOC
Francois-Rene,PER
(,PER
Vicomte,PER
de,PER
),PER
Chateaubriand,PER
French,MISC
British,MISC
Rene,MISC
French,MISC
Memoires,MISC
d'Outre,MISC
Tombe,MISC
Los,LOC
Angeles,LOC
Spanish,MISC
El,LOC
Pueblo,LOC
de,LOC
Nuestra,LOC
Senora,LOC
La,LOC
Reina,LOC
de,LOC
Los,LOC
Angeles,LOC
The,LOC
Town,LOC
of,LOC
Our,LOC
Lady,LOC
the,LOC
Queen,LOC
of,LOC
the,LOC
Angels,LOC
Anton,PER
Bruckner,PER
Austrian,MISC
Arantxa,PER
Sanchez,PER
Vicario,PER
Spain,LOC
Nicole,PER
Arendt,PER
U.S.,LOC
David,PER
Wheaton,PER
U.S.,LOC
Frederic,PER
Vitoux,PER
France,LOC
Jan,PER
Siemerink,PER
Netherlands,LOC
Carlos,PER
Moya,PER
Spain,LOC
MAJOR,MISC
LEAGUE,MISC
NEW,LOC
YORK,LOC
Major,MISC
League,MISC
Baseball,MISC
AMERICAN,MISC
LEAGUE,MISC
EASTERN,MISC
DIVISION,MISC
NEW,ORG
YORK,ORG
BALTIMORE,ORG
BOSTON,ORG
TORONTO,ORG
DETROIT,ORG
CENTRAL,MISC
DIVISION,MISC
CLEVELAND,ORG
CHICAGO,ORG
MINNESOTA,ORG
MILWAUKEE,ORG
KANSAS,ORG
CITY,ORG
WESTERN,MISC
DIVISION,MISC
TEXAS,ORG
SEATTLE,ORG
OAKLAND,ORG
CALIFORNIA,ORG
KANSAS,ORG
CITY,ORG
DETROIT,LOC
MINNESOTA,ORG
MILWAUKEE,LOC
NEW,ORG
YORK,ORG
CALIFORNIA,LOC
BALTIMORE,ORG
SEATTLE,LOC
NATIONAL,MISC
LEAGUE,MISC
EASTERN,MISC
DIVISION,MISC
ATLANTA,ORG
MONTREAL,ORG
FLORIDA,ORG
NEW,ORG
YORK,ORG
PHILADELPHIA,ORG
CENTRAL,MISC
DIVISION,MISC
HOUSTON,ORG
ST,ORG
LOUIS,ORG
CINCINNATI,ORG
CHICAGO,ORG
PITTSBURGH,ORG
WESTERN,MISC
DIVISION,MISC
SAN,ORG
DIEGO,ORG
LOS,ORG
ANGELES,ORG
COLORADO,ORG
SAN,ORG
FRANCISCO,ORG
SAN,ORG
DIEGO,ORG
NEW,LOC
YORK,LOC
CHICAGO,ORG
HOUSTON,LOC
CINCINNATI,ORG
COLORADO,LOC
ATLANTA,ORG
PITTSBURGH,LOC
LOS,ORG
ANGELES,ORG
MONTREAL,LOC
FLORIDA,ORG
ST,LOC
LOUIS,LOC
YANKEES,ORG
SEATTLE,LOC
Jay,PER
Buhner,PER
Yankee,MISC
Terry,PER
Mulholland,PER
Seattle,ORG
Mariners,ORG
New,ORG
York,ORG
Mariners,ORG
Yankees,ORG
Kingdome,LOC
Yankees,ORG
Paul,PER
O'Neill,PER
Seattle,ORG
John,PER
Marzano,PER
O'Neill,PER
Baltimore,LOC
Don,PER
Wengert,PER
Jose,PER
Herrera,PER
Oakland,ORG
Athletics,ORG
Baltimore,ORG
Orioles,ORG
Wengert,PER
Oakland,ORG
Chicago,LOC
James,PER
Baldwin,PER
Ray,PER
Durham,PER
Ozzie,PER
Guillen,PER
RBI,MISC
Chicago,ORG
White,ORG
Sox,ORG
Milwaukee,ORG
Brewers,ORG
Baldwin,PER
Chicago,LOC
Dave,PER
Nilsson,PER
Brewers,ORG
Kansas,LOC
City,LOC
Jose,PER
Offerman,PER
Johnny,PER
Damon,PER
Kansas,ORG
City,ORG
Royals,ORG
Texas,ORG
Rangers,ORG
Rick,PER
Huisman,PER
Toronto,LOC
Pat,PER
Hentgen,PER
Toronto,ORG
Blue,ORG
Jays,ORG
Minnesota,ORG
Twins,ORG
Hentgen,PER
Detroit,LOC
Orel,PER
Hershiser,PER
Albert,PER
Belle,PER
Cleveland,ORG
Indians,ORG
Detroit,ORG
Tigers,ORG
Hershiser,PER
Detroit,ORG
California,LOC
Seattle,LOC
MAJOR,MISC
LEAGUE,MISC
NEW,LOC
YORK,LOC
Major,MISC
League,MISC
National,MISC
League,MISC
COLORADO,ORG
Cincinnati,ORG
MONTREAL,ORG
Los,ORG
Angeles,ORG
Atlanta,ORG
PITTSBURGH,ORG
San,ORG
Diego,ORG
NEW,ORG
YORK,ORG
HOUSTON,ORG
Chicago,ORG
Florida,ORG
ST,ORG
LOUIS,ORG
SAN,ORG
FRANCISCO,ORG
Philadelphia,ORG
American,MISC
League,MISC
Cleveland,ORG
DETROIT,ORG
CHICAGO,ORG
Milwaukee,ORG
Oakland,ORG
BALTIMORE,ORG
TORONTO,ORG
Minnesota,ORG
Linda,PER
Wild,PER
U.S.,LOC
Kristie,PER
Boogert,PER
Netherlands,LOC
Kimberly,PER
Po,PER
U.S.,LOC
Kristina,PER
Brandi,PER
U.S.,LOC
Helena,PER
Sukova,PER
Czech,LOC
Republic,LOC
Paola,PER
Suarez,PER
Argentina,LOC
Monica,PER
Seles,PER
U.S.,LOC
Laurence,PER
Courtois,PER
Belgium,LOC
Dally,PER
Randriantefy,PER
Madagascar,LOC
Jane,PER
Chi,PER
U.S.,LOC
Ines,PER
Gorrochategui,PER
Argentina,LOC
Aleksandra,PER
Olsza,PER
Poland,LOC
Todd,PER
Martin,PER
U.S.,LOC
Younes,PER
El,PER
Aynaoui,PER
Morocco,LOC
Sjeng,PER
Schalken,PER
Netherlands,LOC
Gilbert,PER
Schaller,PER
Austria,LOC
Michael,PER
Tebbutt,PER
Australia,LOC
Richey,PER
Reneberg,PER
U.S.,LOC
Paul,PER
Haarhuis,PER
Netherlands,LOC
Michael,PER
Joyce,PER
U.S,LOC
Barbara,PER
Rittner,PER
Germany,LOC
Brenda,PER
Schultz-McCarthy,PER
Netherlands,LOC
Guy,PER
Forget,PER
France,LOC
Grant,PER
Stafford,PER
South,LOC
Africa,LOC
Lisa,PER
Raymond,PER
U.S.,LOC
Sarah,PER
Pitkowski,PER
France,LOC
Asa,PER
Carlsson,PER
Sweden,LOC
Barbara,PER
Schett,PER
Austria,LOC
MAJOR,MISC
LEAGUE,MISC
NEW,LOC
YORK,LOC
Major,MISC
League,MISC
Baseball,MISC
AMERICAN,MISC
LEAGUE,MISC
EASTERN,MISC
DIVISION,MISC
NEW,ORG
YORK,ORG
BALTIMORE,ORG
BOSTON,ORG
TORONTO,ORG
DETROIT,ORG
CENTRAL,MISC
DIVISION,MISC
CLEVELAND,ORG
CHICAGO,ORG
MINNESOTA,ORG
MILWAUKEE,ORG
KANSAS,ORG
CITY,ORG
WESTERN,MISC
DIVISION,MISC
TEXAS,ORG
SEATTLE,ORG
OAKLAND,ORG
CALIFORNIA,ORG
CLEVELAND,ORG
DETROIT,LOC
MILWAUKEE,ORG
CHICAGO,LOC
OAKLAND,ORG
BALTIMORE,LOC
MINNESOTA,ORG
TORONTO,LOC
TEXAS,ORG
KANSAS,LOC
CITY,LOC
BOSTON,ORG
CALIFORNIA,LOC
NEW,ORG
YORK,ORG
SEATTLE,LOC
NATIONAL,MISC
LEAGUE,MISC
EASTERN,MISC
DIVISION,MISC
ATLANTA,ORG
MONTREAL,ORG
FLORIDA,ORG
NEW,ORG
YORK,ORG
PHILADELPHIA,ORG
CENTRAL,MISC
DIVISION,MISC
HOUSTON,ORG
ST,ORG
LOUIS,ORG
CINCINNATI,ORG
CHICAGO,ORG
PITTSBURGH,ORG
WESTERN,MISC
DIVISION,MISC
SAN,ORG
DIEGO,ORG
LOS,ORG
ANGELES,ORG
COLORADO,ORG
SAN,ORG
FRANCISCO,ORG
CINCINNATI,ORG
COLORADO,LOC
LOS,ORG
ANGELES,ORG
MONTREAL,LOC
ATLANTA,ORG
PITTSBURGH,LOC
SAN,ORG
DIEGO,ORG
NEW,LOC
YORK,LOC
CHICAGO,ORG
HOUSTON,LOC
FLORIDA,ORG
ST,LOC
LOUIS,LOC
PHILADELPHIA,ORG
SAN,LOC
FRANCISCO,LOC
MAJOR,MISC
LEAGUE,MISC
NEW,LOC
YORK,LOC
Major,MISC
League,MISC
National,MISC
League,MISC
Philadelphia,ORG
SAN,ORG
FRANCISCO,ORG
Los,ORG
Angeles,ORG
MONTREAL,ORG
PITTSBURGH,ORG
Atlanta,ORG
San,ORG
Diego,ORG
NEW,ORG
YORK,ORG
HOUSTON,ORG
Chicago,ORG
Florida,ORG
ST,ORG
LOUIS,ORG
Cincinnati,ORG
COLORADO,ORG
American,MISC
League,MISC
Cleveland,ORG
DETROIT,ORG
BALTIMORE,ORG
Oakland,ORG
Minnesota,ORG
TORONTO,ORG
Milwaukee,ORG
CHICAGO,ORG
Tromso,ORG
Kongsvinger,ORG
Valerenga,ORG
Skeid,ORG
Stabaek,ORG
Stromsgodset,ORG
Molde,ORG
Bodo,ORG
/,ORG
Glimt,ORG
Viking,ORG
Moss,ORG
Brann,ORG
Start,ORG
Rosenborg,ORG
Lillestrom,ORG
Rosenborg,ORG
Lillestrom,ORG
Skeid,ORG
Stabaek,ORG
Brann,ORG
Tromso,ORG
Viking,ORG
Molde,ORG
Bodo,ORG
/,ORG
Glimt,ORG
Kongsvinger,ORG
Stromsgodset,ORG
Valerenga,ORG
Moss,ORG
Start,ORG
GERMAN,MISC
BONN,LOC
German,MISC
MSV,ORG
Duisberg,ORG
Bayern,ORG
Munich,ORG
Klinsmann,PER
Zieger,PER
Witechek,PER
GERMAN,MISC
BONN,LOC
German,MISC
MSV,ORG
Duisberg,ORG
Bayern,ORG
Munich,ORG
Bundesliga,MISC
Cologne,ORG
Bayern,ORG
Munich,ORG
VfB,ORG
Stuttgart,ORG
Borussia,ORG
Dortmund,ORG
Hamburg,ORG
Bayer,ORG
Leverkusen,ORG
VfL,ORG
Bochum,ORG
Karlsruhe,ORG
St,ORG
Pauli,ORG
1860,ORG
Munich,ORG
Freiburg,ORG
Fortuna,ORG
Duesseldorf,ORG
Hansa,ORG
Rostock,ORG
Arminia,ORG
Bielefeld,ORG
Borussia,ORG
Moenchengladbach,ORG
Schalke,ORG
Werder,ORG
Bremen,ORG
MSV,ORG
Duisburg,ORG
SWISS,MISC
GENEVA,LOC
Swiss,MISC
Aarau,ORG
Young,ORG
Boys,ORG
Grasshopper,ORG
Lucerne,ORG
Lugano,ORG
Basle,ORG
Neuchatel,ORG
St,ORG
Gallen,ORG
Sion,ORG
Servette,ORG
Neuchatel,ORG
Grasshopper,ORG
St.,ORG
Lausanne,ORG
Aarau,ORG
Sion,ORG
Zurich,ORG
Basle,ORG
Servette,ORG
Lucerne,ORG
Lugano,ORG
Young,ORG
Boys,ORG
EUROPEAN,MISC
TOUR,MISC
STUTTGART,LOC
Germany,LOC
European,MISC
Tour,MISC
German,MISC
Open,MISC
Britain,LOC
Ian,PER
Woosnam,PER
Colin,PER
Montgomerie,PER
Lee,PER
Westwood,PER
Robert,PER
Allenby,PER
Australia,LOC
Mark,PER
McNulty,PER
Zimbabwe,LOC
Costantino,PER
Rocca,PER
Italy,LOC
Andrew,PER
Coltart,PER
Wayne,PER
Riley,PER
Australia,LOC
Raymond,PER
Russell,PER
Stephen,PER
Ames,PER
Trinidad,LOC
Frank,PER
Nobilo,PER
New,LOC
Zealand,LOC
